CODGEO;EFF_TOT;EFF_AZ;EFF_BE;EFF_FZ;EFF_GU;EFF_OQ;EFF_TOT_1_4;EFF_AZ_1_4;EFF_BE_1_4;EFF_FZ_1_4;EFF_GU_1_4;EFF_OQ_1_4;EFF_TOT_5_9;EFF_AZ_5_9;EFF_BE_5_9;EFF_FZ_5_9;EFF_GU_5_9;EFF_OQ_5_9;EFF_TOT_10_19;EFF_AZ_10_19;EFF_BE_10_19;EFF_FZ_10_19;EFF_GU_10_19;EFF_OQ_10_19;EFF_TOT_20_49;EFF_AZ_20_49;EFF_BE_20_49;EFF_FZ_20_49;EFF_GU_20_49;EFF_OQ_20_49;EFF_TOT_50_99;EFF_AZ_50_99;EFF_BE_50_99;EFF_FZ_50_99;EFF_GU_50_99;EFF_OQ_50_99;EFF_TOT_100_199;EFF_AZ_100_199;EFF_BE_100_199;EFF_FZ_100_199;EFF_GU_100_199;EFF_OQ_100_199;EFF_TOT_200_499;EFF_AZ_200_499;EFF_BE_200_499;EFF_FZ_200_499;EFF_GU_200_499;EFF_OQ_200_499;EFF_TOT_500P;EFF_AZ_500P;EFF_BE_500P;EFF_FZ_500P;EFF_GU_500P;EFF_OQ_500P
59151;107;5;9;0;27;66;24;5;2;0;11;6;34;0;7;0;16;11;0;0;0;0;0;0;49;0;0;0;0;49;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
59152;3939;298;1176;227;1087;1151;289;14;21;45;180;29;181;11;48;13;101;8;350;0;101;24;111;114;837;20;518;145;154;0;455;0;117;0;164;174;737;0;371;0;0;366;1090;253;0;0;377;460;0;0;0;0;0;0
59153;1737;0;53;42;681;961;186;0;9;9;129;39;242;0;13;33;150;46;174;0;31;0;79;64;212;0;0;0;135;77;277;0;0;0;0;277;188;0;0;0;188;0;458;0;0;0;0;458;0;0;0;0;0;0
59155;5150;0;632;183;2946;1389;406;0;12;35;296;63;569;0;63;56;365;85;494;0;51;71;289;83;785;0;191;21;379;194;678;0;92;0;225;361;310;0;0;0;151;159;1908;0;223;0;1241;444;0;0;0;0;0;0
59156;484;0;235;1;83;165;14;0;0;1;10;3;43;0;8;0;22;13;57;0;11;0;21;25;67;0;37;0;30;0;124;0;0;0;0;124;179;0;179;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
59157;199;1;7;18;58;115;35;1;2;4;24;4;32;0;5;14;6;7;28;0;0;0;28;0;104;0;0;0;0;104;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
59158;288;34;9;80;89;76;114;18;3;30;60;3;80;6;6;20;29;19;50;10;0;30;0;10;44;0;0;0;0;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
59159;655;0;123;33;433;66;24;0;0;0;21;3;34;0;0;0;20;14;39;0;0;11;28;0;229;0;123;22;35;49;212;0;0;0;212;0;117;0;0;0;117;0;0;0;0;0;0;0;0;0;0;0;0;0
59160;2117;3;1805;17;120;172;43;3;1;4;29;6;61;0;7;0;20;34;123;0;17;13;48;45;46;0;23;0;23;0;231;0;144;0;0;87;0;0;0;0;0;0;0;0;0;0;0;0;1613;0;1613;0;0;0
59161;145;12;3;5;20;105;36;12;3;5;13;3;15;0;0;0;7;8;0;0;0;0;0;0;31;0;0;0;0;31;63;0;0;0;0;63;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
59162;64;4;0;1;6;53;10;4;0;1;1;4;5;0;0;0;5;0;10;0;0;0;0;10;39;0;0;0;0;39;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
59163;8995;1;624;499;6490;1381;463;1;15;32;353;62;566;0;37;21;426;82;497;0;47;103;274;73;814;0;115;24;435;240;578;0;0;0;315;263;1306;0;153;0;857;296;2324;0;257;319;1383;365;2447;0;0;0;2447;0
59164;12;5;0;0;4;3;12;5;0;0;4;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
59165;5074;13;3539;406;858;258;116;5;7;15;82;7;152;8;37;6;76;25;205;0;47;46;51;61;365;0;94;67;204;0;61;0;0;0;61;0;737;0;163;272;137;165;538;0;291;0;247;0;2900;0;2900;0;0;0
59166;169;3;19;72;42;33;26;3;4;1;17;1;0;0;0;0;0;0;78;0;15;31;0;32;65;0;0;40;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
